id_palabra,"Palabra","id_cronista","id_texto","cita","pagina"
7014,"caciques",7,"T7019","… y todo el demas tiempo les quedava para labrar sus heredades y entender en sus haziendas y eran compelidos a ello por los juezes del Ynga y por los caçiques …",223v
7014,"caciques",7,"T7020","“... del tributar al Ynga y a los demas señores y caçiques por lo qual pareçera claramente qué personas fueron tributarias y lo deven ser oy y en qué cosas deven tributar y cómo los yndios tributan oy mucho mas y en muchas mas cosas que en tiempo del Ynga y muchos que no deven ser tributarios.”",224
7015,"caçiques",7,"T7021","Esto en todos los curacas los quales proveia el Ynga a los dichos señores por su mandado, eçeto los curacas de çien yndios que llamavan pachacas [f 225] y de menos porque estos proveian los caçiques de mil yndios a quien eran sujetos con consentimiento y aprovaçion de los caçiques mas prinçipales. Y no se los podian quitar mientras bivian si no era por gran delito y suçedian sus hijos como los de çinquenta y de diez yndios proveian los caçiques y los quitavan si no hazian bien su ofiçio.",225
7015,"caçiques",7,"T7022","… ha proveido Su Magestad + que a todos los señores y caçiques se los [sic] vuelvan enteramente sus señorios y caçicazgos …",221
7015,"caçiques",7,"T7023","Esto en todos los curacas los quales proveia el Ynga a los dichos señores por su mandado, eçeto los curacas de çien yndios que llamavan pachacas [f 225] y de menos porque estos proveian los caçiques de mil yndios a quien eran sujetos con consentimiento y aprovaçion de los caçiques mas prinçipales. Y no se los podian quitar mientras bivian si no era por gran delito y suçedian sus hijos como los de çinquenta y de diez yndios proveian los caçiques y los quitavan si no hazian bien su ofiçio.",225
7015,"caçiques",7,"T7024","Tambien es necesario advertir que se engañan los que dizen que el Ynga dava y quitava las tierras a quien queria y aun los caçiques, lo qual no pasa asi, sino fue en la entrada y conquista que por aseguralla puso yndios de otras partes mitimasi [sic por mitmas] y no haze al caso que en algunas tierras hasta oy se parten las tierras por el curaca a los yndios porque esto es por costumbre que avia en aquellas provinçia de antes del tiempo del Ynga y dexolos el Ynga en ella. ",225v
7015,"caçiques",7,"T7025","… de a donde se entiende la diferençia que oy ay entre los caçiques y sus sujetos que los caçiques dizen y pruevan que por razon de los señorios y caçicazgos les davan cantidad de ropa y otras cosas, y los yndios a ellos sujetos dizen y pruevan que no les solian dar cosa alguna mas que yndios de serviçio los quales les hazian la ropa y otras cosas y la comunidad entendia en hazerles sus casas y labrarles sus chacaras. ",228
7015,"caçiques",7,"T7026","… de a donde se entiende la diferençia que oy ay entre los caçiques y sus sujetos que los caçiques dizen y pruevan que por razon de los señorios y caçicazgos les davan cantidad de ropa y otras cosas, y los yndios a ellos sujetos dizen y pruevan que no les solian dar cosa alguna mas que yndios de serviçio los quales les hazian la ropa y otras cosas y la comunidad entendia en hazerles sus casas y labrarles sus chacaras. ",228
7015,"caçiques",7,"T7027","Y asi todos dizen verdad que a los caçiques se les deve y no lo han de dar los yndios sino Su Magestad o los encomenderos o descontarse a los yndios de los tributos que pagan para que los yndios la den…",228
7015,"caçiques",7,"T7028","Y aunque es verdad que los yndios de su serviçio y mugeres hazian ropa para los caçiques esta era ropa basta para los dias comunes y para los yndios de serviçio…",228
7015,"caçiques",7,"T7029","… mas la ropa buena y rica de cunbi fino que los caçiques tenian, no la podian hazer ni hazian otros sino para el Ynga y él la dava a los señores y caçiques.",228
7015,"caçiques",7,"T7030","… mas la ropa buena y rica de cunbi fino que los caçiques tenian, no la podian hazer ni hazian otros sino para el Ynga y él la dava a los señores y caçiques.",228
7015,"caçiques",7,"T7031","… en muchas fiestas que hazia entre año, que ellos llamavan Rayme, dava a todos los señores y caçiques camisetas de oro y plata y vasos de oro y plata y collares y braçaletes y otras joyas de algunas esmeraldas y turquesas y otras piedras.",228
7015,"caçiques",7,"T7032","Asimesmo hazia el Ynga merçed a los caçiques de darles lo que aunque no uviese neçesidad pudiese repartir la ropa y otras cosas que avia en los depositos o parte della para dar contento a los yndios de la provinçia. ",228
7015,"caçiques",7,"T7033","Y asimesmo han reçebido agravio en averse quitado a muchos caçiques y señores la mayor parte de sus señorios por averse encomendado en partes a diferentes encomenderos y aunque esta mandado se remedie no se haze. ",228v
7015,"caçiques",7,"T7034","Y los que dizen que los caçiques avian de pagar más tributos porque son más ricos aunque se pudieron mover con buen zelo, esta claro que se engañan porque de más de que son gente noble, pues a ellos les pagan tributo para que se sustenten como señores...",229
7015,"caçiques",7,"T7035","También se han de sacar los hijos de todos estos señores y curacas hasta los hijos de caçiques de guaranga porque como gente prinçipal, que era y es noble entre ellos, ninguno trabajava corporalmente y servian en cargos y ofiçios honestos por los quales les tributavan...",229v
7015,"caçiques",7,"T7036","...reçiben grande agravio en mandarles pagar los tributos en muchas cosas a cada yndio; en espeçial agora que se pretende quitar a los caçiques y prinçipales el tributo de repartir entre los yndios le quedan a cada uno de pagar de tributo porque, como esta dicho en tiempo del Ynga no tributavan ni entendian mas que en una cosa.",231
7015,"caçiques",7,"T7037","… les preguntavan que tanto pagavan y los caçiques lo dezian… ",232
7015,"caçiques",7,"T7038","... ellos y los juezes y capitanes, religiosos y clerigos hazen mal en yr sin neçesidad de los yndios a residir en sus pueblos por holgarse o por sus intereses particulares y son obligados a restituir todos los presentes que los yndios les dan porque no se los dan de su boluntad sino por miedo y respeto que les tienen y aunque se la diesen de su boluntad no es de los caçiques y prinçipales ...",232v
7015,"caçiques",7,"T7039","Algunos yndios me han dicho que sera gran prinçipio de remedio mandar que ninguna muger ni yndio menor de catorze años sean osados de comer coca agora ni nunca, aunque crezcan en edad, so graves penas y que entiendan en executarlas los caçiques y justiçias y los clerigos en hazerlo executar. ",233
7015,"caçiques",7,"T7040","Y devese mucho considerar que, por una parte, se pretende de refrenar el poderio de los caçiques para que no puedan hazer tantos agravios a los yndios y esto ponese en execuçion para efeto de quitarles a los caçiques mucha parte de los tributos y serviçios que los yndios les deven para que aquello que se les quita lo den a los encomenderos de que los caçiques reçiben agravio y tambien la comunidad porque aquello que les davan lo gastavan los caçiques con la gente comun. ",233v
7015,"caçiques",7,"T7041","Y devese mucho considerar que, por una parte, se pretende de refrenar el poderio de los caçiques para que no puedan hazer tantos agravios a los yndios y esto ponese en execuçion para efeto de quitarles a los caçiques mucha parte de los tributos y serviçios que los yndios les deven para que aquello que se les quita lo den a los encomenderos de que los caçiques reçiben agravio y tambien la comunidad porque aquello que les davan lo gastavan los caçiques con la gente comun. ",233v
7015,"caçiques",7,"T7042","Y devese mucho considerar que, por una parte, se pretende de refrenar el poderio de los caçiques para que no puedan hazer tantos agravios a los yndios y esto ponese en execuçion para efeto de quitarles a los caçiques mucha parte de los tributos y serviçios que los yndios les deven para que aquello que se les quita lo den a los encomenderos de que los caçiques reçiben agravio y tambien la comunidad porque aquello que les davan lo gastavan los caçiques con la gente comun. ",233v
7015,"caçiques",7,"T7043","Y devese mucho considerar que, por una parte, se pretende de refrenar el poderio de los caçiques para que no puedan hazer tantos agravios a los yndios y esto ponese en execuçion para efeto de quitarles a los caçiques mucha parte de los tributos y serviçios que los yndios les deven para que aquello que se les quita lo den a los encomenderos de que los caçiques reçiben agravio y tambien la comunidad porque aquello que les davan lo gastavan los caçiques con la gente comun. ",233v
7015,"caçiques",7,"T7044","Y es de creer que los caçiques se lo tomaran por otra parte y tendranse por libres de la obligaçion de gastarlo con ellos, y por esta parte, de compeler a los yndios a alquilarse para las obras de los españoles y para la coca y para llevar cargas y para las minas yendo a todo esto muy lexos de sus casas. ",233v
7015,"caçiques",7,"T7045","... los caçiques son los que dan estos yndios para todo esto y ellos embian a los que quieren. Y esta claro que los yndios les han de tener gran respeto y miedo porque no los envien a esto en coyunturas que pierdan sus haziendas o dexen a sus mugeres y hijos a mal recaudo y mueran o enfermen.",233v
7015,"caçiques",7,"T7046","… que no condenen en pena ninguna / de prision ni corporal a los caçiques y prinçipales… ",234-234v
7015,"caçiques",7,"T7047","Y que vendran ellos a se alquilar de su boluntad dando orden en que los caçiques no se lo ympidan.",237v
7016,"caçiques ",7,"T7048","Esto en todos los curacas los quales proveia el Ynga a los dichos señores por su mandado, eçeto los curacas de çien yndios que llamavan pachacas [f 225] y de menos porque estos proveian los caçiques de mil yndios a quien eran sujetos con consentimiento y aprovaçion de los caçiques mas prinçipales. Y no se los podian quitar mientras bivian si no era por gran delito y suçedian sus hijos como los de çinquenta y de diez yndios proveian los caçiques y los quitavan si no hazian bien su ofiçio.",225
7017,"Camana",7,"T7049","… la Villa de Arnedo que Su Magestad + por su çedula ha mandado despoblar por averse poblado en tierras de los yndios y la Villa de Balverde en el valle de Yca donde por evidençia consta que no ay agua bastante para sustentarse el pueblo de yndios quanto mas los españoles, y la Villa de la Ribera, en el Valle de Camana y otros poblezuelos que se han fundado en estos llanos de que vienen grandes daños a los yndios y ningun provecho a Su Magestad y en que los españoles biven muy pobremente. .",223
7018,"camayoc",7,"T7050","Llano [sic por llañu] pachac cumpic [sic por cumpiq] camayoc que hazian ropa rica para el Ynga.",226
7018,"camayoc",7,"T7051","Haua cumpic [sic por cumpiq] camayoc que hazian ropa basta.",226
7018,"camayoc",7,"T7052","Tanti camayoc, yndios que hazian colores de yervas.",226
7018,"camayoc",7,"T7053","Llano [sic por llañu] hojota camayoc, finas para el Ynga.",226
7018,"camayoc",7,"T7054","Haua hojota camayoc, bastas.",226
7018,"camayoc",7,"T7055","… indi guarmin camayoc, yndios guardas de las mujeres que estaban diputadas para el sol y sus servicios.",226
7018,"camayoc",7,"T7056","… indi guarmin camayoc, yndios guardas de las mujeres que estaban diputadas para el sol y sus servicios.",226
7018,"camayoc",7,"T7057","Mamacona camayoc…",226
7018,"camayoc",7,"T7058","... aclla camayoc…",226
7018,"camayoc",7,"T7059","panpa camayoc…",226
7018,"camayoc",7,"T7060","… llama camayoc…",226
7018,"camayoc",7,"T7061","… colca camayoc...",226
7018,"camayoc",7,"T7062","coca camayoc…",226
7018,"camayoc",7,"T7063","… llipta camayoc…",226
7018,"camayoc",7,"T7064","… uchu camayoc…",226
7018,"camayoc",7,"T7065","… cachi camayoc…",226
7018,"camayoc",7,"T7066","… challua camayoc, pescadores; estos no tenian chacaras, mantenianse del pescado que tomavan despues de aver cunplido con lo que avian de dar al Ynga.",226
7018,"camayoc",7,"T7067","… sañoc [sic por sañuc] camayoc, olleros",226
7018,"camayoc",7,"T7068","… quero camayoc, carpinteros",226
7018,"camayoc",7,"T7069","… malqui camayoc...",226
7018,"camayoc",7,"T7070","… chaca camayoc…",226
7018,"camayoc",7,"T7071","… pirca camayoc, albañiles",226
7018,"camayoc",7,"T7072","… mollo chasqui camayoc… ",226
7018,"camayoc",7,"T7073","… paucara camayoc… ",226
7018,"camayoc",7,"T7074","… vanto [sic por huantu] camayoc… ",226
7018,"camayoc",7,"T7075","Y los yndios serranos les servian en las cosas siguientes: Capac hocha camayoc, Intic camayoc; chuncanti capac, yndios para servir los cuerpos antepasados difuntos del Ynga.",226
7018,"camayoc",7,"T7076","Y los yndios serranos les servian en las cosas siguientes: Capac hocha camayoc, Intic camayoc; chuncanti capac, yndios para servir los cuerpos antepasados difuntos del Ynga.",226
7018,"camayoc",7,"T7077","Cori camayoc, colque camayoc, antayquilla camayoc",226
7018,"camayoc",7,"T7078","Cori camayoc, colque camayoc, antayquilla camayoc",226
7018,"camayoc",7,"T7079","Ichma camayoc, guaca camayoc, llanu paucar, haua paucar",226
7018,"camayoc",7,"T7080","Ichma camayoc, guaca camayoc, llanu paucar, haua paucar",226
7018,"camayoc",7,"T7081"," Guallcanca camayoc, Llanac compic, haua compic, panti camayoc",226
7018,"camayoc",7,"T7082"," Guallcanca camayoc, Llanac compic, haua compic, panti camayoc",226
7019,"camayoc ",7,"T7083","Capac hocha camayoc que eran yndios que estan señalados para llevar los sacrifiçios a donde se les mandaba.",225v
7019,"camayoc ",7,"T7084","Cori camayoc, yndios para labrar minas.",225v
7019,"camayoc ",7,"T7085","Llacxa camayoc, yndios para labrar piedras que sacaban de la mar y turquesas y otras piedras.",226
7019,"camayoc ",7,"T7086","Ychma camayoc, indios que labraban tierras de colores.",226
7019,"camayoc ",7,"T7087","Guaca camayoc...",226
7019,"camayoc ",7,"T7088","… llano paucar camayoc, haua paucar camayoc, de menos suerte.",226
7019,"camayoc ",7,"T7089","… llano paucar camayoc, haua paucar camayoc, de menos suerte.",226
7020,"camayoc [camayuq]",7,"T7090","Cori camayoc, colque camayoc, antayquilla camayoc",226
7021,"camayos",7,"T7091","Los yndios ofiçiales camayos hazian las chacaras de sus prinçipales y sus casas y le acompañavan algunos dellos y los yndios davan leña y paja a sus curacas.",226v
7022,"capac",7,"T7092","Y los yndios serranos les servian en las cosas siguientes: Capac hocha camayoc, Intic camayoc; chuncanti capac, yndios para servir los cuerpos antepasados difuntos del Ynga.",226
7023,"capac hocha",7,"T7093","Capac hocha camayoc que eran yndios que estan señalados para llevar los sacrifiçios a donde se les mandaba.",225v
7023,"capac hocha",7,"T7094","Y los yndios serranos les servian en las cosas siguientes: Capac hocha camayoc, Intic camayoc; chuncanti capac, yndios para servir los cuerpos antepasados difuntos del Ynga.",226
7024,"capitanes",7,"T7095","Hase de advertir que los mas pleytos que al presente ay [f 225v] sobre tierras son sobre averiguaçiones que los capitanes del ynga hizieron que, o no se executaron o avia poco tiempo que se executaron quando los españoles entraron, lo qual es causa que por una parte representan muchos testigos diziendo que eran suyas porque lo avian sido antiguamente y otros pruevan que los capitanes del ynga se las dieron y que eran suyas. ",225-225v
7024,"capitanes",7,"T7096","Hase de advertir que los mas pleytos que al presente ay [f 225v] sobre tierras son sobre averiguaçiones que los capitanes del ynga hizieron que, o no se executaron o avia poco tiempo que se executaron quando los españoles entraron, lo qual es causa que por una parte representan muchos testigos diziendo que eran suyas porque lo avian sido antiguamente y otros pruevan que los capitanes del ynga se las dieron y que eran suyas. ",225-225v
7025,"capitanes ",7,"T7097","Los señores [sic por señoríos] de los quatro apoconas y hunos no se heredavan sino que los dava el Ynga a capitanes y curacas y gente prinçipal que lo mereçia por valentia y prudençia y serviçios que le avian hecho aunque si los hijos destos tenian meritos y edad y abilidad se los dava.",224v
7025,"capitanes ",7,"T7098","Todo lo que se sacava de los dichos ofiçios y lavores y heredades lo ponian los mesmos yndios de la comunidad en depositos que avia en cada provinçia para que el Ynga y sus capitanes hiziesen della lo que mandase… ",227v
7026,"çaracamayoc",7,"T7099","Llipta camayoc, Uchu camayoc, Cachi camayoc, Chichi camayoc, Cara [sic por Çara] camayoc, Michca camayoc. ",226v
7027,"chaca",7,"T7100","… chaca camayoc…",226
7028,"chaca camayoc",7,"T7101","Chaca camayoc, Pirca camayoc, Chazqui camayoc. ",226v
7029,"chacara",7,"T7102","A mi me pareçe que se devria mandar que ninguna chacara de las que se an puesto despues que el Marques de Cañete murio se pueda labrar y que las de antes no se puedan reponer si no fuere las que avia en tiempo del Ynga, aviendo yndios yungas que las labren y no de otra manera.",233
7030,"chacaras",7,"T7103","Demas de los yndios que davan las provinçias y pueblos para todo lo suso dicho, sembravan y benefiçiavan todas las chacaras y heredades del Ynga.",226v
7030,"chacaras",7,"T7104","… challua camayoc, pescadores; estos no tenian chacaras, mantenianse del pescado que tomavan despues de aver cunplido con lo que avian de dar al Ynga.",226
7030,"chacaras",7,"T7105","Los demas que quedavan hazian las chacaras de todas legumbres y las benefiçiavan y llevavan y ponian en los depositos a donde se les mandava y entendian en las otras obras de comunidad publicas.",226
7030,"chacaras",7,"T7106","Los demas yndios que quedavan hazian las chacaras del Ynga y de los señores y curacas y las suyas propias y las cogian y ponian en los depositos y entendian en las demas obras publicas que se ofreçian.",226v
7030,"chacaras",7,"T7107","… y lo hazían en esta manera, que si acaso el mesmo Ynga o otro señor se hallava presente a arar o benefiçiar las chacaras del sol o de las guacas o suyas, era el primero que ponia mano en la lavor con una taclla de oro que para ello le llevavan…",227
7030,"chacaras",7,"T7108","… de a donde se entiende la diferençia que oy ay entre los caçiques y sus sujetos que los caçiques dizen y pruevan que por razon de los señorios y caçicazgos les davan cantidad de ropa y otras cosas, y los yndios a ellos sujetos dizen y pruevan que no les solian dar cosa alguna mas que yndios de serviçio los quales les hazian la ropa y otras cosas y la comunidad entendia en hazerles sus casas y labrarles sus chacaras. ",228
7030,"chacaras",7,"T7109","... mando que no se pusiesen mas chacaras de nuevo y se empeço a guardar lo que proveyo. Luego que murio se empeçaron a dar liçençias para poner chacaras de coca y se han dado y dan tantas y se han apocado los yndios en tanta manera que ya no ay quien las labre si no son encomenderos. ",233
7030,"chacaras",7,"T7110","... mando que no se pusiesen mas chacaras de nuevo y se empeço a guardar lo que proveyo. Luego que murio se empeçaron a dar liçençias para poner chacaras de coca y se han dado y dan tantas y se han apocado los yndios en tanta manera que ya no ay quien las labre si no son encomenderos. ",233
7031,"chacaras ",7,"T7111","Los yndios ofiçiales camayos hazian las chacaras de sus prinçipales y sus casas y le acompañavan algunos dellos y los yndios davan leña y paja a sus curacas.",226v
7032,"challua",7,"T7112","… challua camayoc, pescadores; estos no tenian chacaras, mantenianse del pescado que tomavan despues de aver cunplido con lo que avian de dar al Ynga.",226
7033,"chasqui",7,"T7113","… mollo chasqui camayoc… ",226
7034,"chasqui camayoc",7,"T7114","Chaca camayoc, Pirca camayoc, Chazqui camayoc. ",226v
7035,"chichi camayoc",7,"T7115","Llipta camayoc, Uchu camayoc, Cachi camayoc, Chichi camayoc, Cara [sic por Çara] camayoc, Michca camayoc. ",226v
7036,"Chinchasuyo ",7,"T7116","...para cuatro partes deste reino en que lo dividió… uno [Apocona] para la provinçia de Chinchasuyo y otro para Collasuyo y otro para Condesuyo y otro para Andesuyo.",224v
7037,"chuncanti ",7,"T7117","Y los yndios serranos les servian en las cosas siguientes: Capac hocha camayoc, Intic camayoc; chuncanti capac, yndios para servir los cuerpos antepasados difuntos del Ynga.",226
7038,"coca",7,"T7118","coca camayoc…",226
7038,"coca",7,"T7119","... mando que no se pusiesen mas chacaras de nuevo y se empeço a guardar lo que proveyo. Luego que murio se empeçaron a dar liçençias para poner chacaras de coca y se han dado y dan tantas y se han apocado los yndios en tanta manera que ya no ay quien las labre si no son encomenderos. ",233
7038,"coca",7,"T7120","Algunos yndios me han dicho que sera gran prinçipio de remedio mandar que ninguna muger ni yndio menor de catorze años sean osados de comer coca agora ni nunca, aunque crezcan en edad, so graves penas y que entiendan en executarlas los caçiques y justiçias y los clerigos en hazerlo executar. ",233
7038,"coca",7,"T7121","Y es de creer que los caçiques se lo tomaran por otra parte y tendranse por libres de la obligaçion de gastarlo con ellos, y por esta parte, de compeler a los yndios a alquilarse para las obras de los españoles y para la coca y para llevar cargas y para las minas yendo a todo esto muy lexos de sus casas. ",233v
7039,"coca ",7,"T7122","… de todas las cosas que han de tributar y asi les han de pedir una vez oro o plata, otra vez ropa, otra vez coca y otra huevos, otra vez alpargates y otras muchas cosas en que estan tasados. ",231
7039,"coca ",7,"T7123","... reçiben notable daño y agravio en compeler como compelen los españoles a los yndios serranos a baxar a los llanos, tierra caliente, a alquilarse en las obras de los españoles con conoçido peligro de muerte y en espeçial a labrar la coca en los Andes y otras tierras calientes lo qual no se hazia en tiempo de los Yngas ni la labravan sino los naturales de las tierras calientes y era muy poca. ",232v
7039,"coca ",7,"T7124","… oy ay mil vezes mas coca de la que avia en tiempo de los Yngas, de que se han seguido y siguen cada dia ynfinidad de muertes de
yndios. ",233
7040,"coca camayoc",7,"T7125","…  aclla camayoc, panpa camayoc, coca camayoc, pilco llama camayoc, llama camayoc",226v
7041,"colca",7,"T7126","… colca camayoc...",226
7042,"Collasuyo",7,"T7127","...para cuatro partes deste reino en que lo dividió… uno [Apocuna] en Chincha-suyo y otro para Colla-suyo y otro para Conde-suyo y otro para Ande-suyo.",224v
7043,"colque [qulqi]",7,"T7128","Cori camayoc, colque camayoc, antayquilla camayoc",226
7044,"Condesuyo",7,"T7129","...para cuatro partes deste reino en que lo dividió… uno [Apocuna] en Chincha-suyo y otro para Colla-suyo y otro para Conde-suyo y otro para Ande-suyo.",224v
7045,"Cori",7,"T7130","Cori camayoc, yndios para labrar minas.",225v
7046,"cori  [quri]",7,"T7131","Cori camayoc, colque camayoc, antayquilla camayoc",226
7047,"cuenta",7,"T7132","Y en todas las provinçias y en los pueblos prinçipales hizo señalar tierras para el sol y para las guacas y para él y puso en todas ellas yndios que las guardasen y tuviesen cuenta con hazerlas labrar, benefiçiar y coger y guardar el fruto dellos.",225
7047,"cuenta",7,"T7133","Asimesmo hizo contar los ganados y dio parte dellos a estos señores y curacas conforme a la calidad de cada uno. Y a los yndios comunes que estavan en tierras donde se criava bien este ganado también les dio a una y a dos y tres y mas cabeças y reservo para si parte de todo el ganado y entregolo por las provinçias
y hizo poner yndios para la guarda dello y en cada provinçia un prinçipal que tenia cargo de mandar a los pastores y tomarles cuenta. ",225
7047,"cuenta",7,"T7134","... hizo amojonar todas  las tierras y pastos y declarar cuyas eran  y ponerlo por cuenta para que no pudiesen haber sobre ellas pleitos ni diferencias, que había muchas a causa de que en cada provincia había un gran señor y el que más podía quitaba a otros sus tierras y pastos...",225
7048,"cumpic [sic por cumpiq]",7,"T7135","Llano [sic por llañu] pachac cumpic [sic por cumpiq] camayoc que hazian ropa rica para el Ynga.",226
7048,"cumpic [sic por cumpiq]",7,"T7136","Haua cumpic [sic por cumpiq] camayoc que hazian ropa basta.",226
7049,"cunbi [sic por cumbi o cumpi]",7,"T7137","… mas la ropa buena y rica de cunbi fino que los caçiques tenian, no la podian hazer ni hazian otros sino para el Ynga y él la dava a los señores y caçiques.",228
7050,"cura[ca]conas",7,"T7138","… y otros curacas a cinco mil yndios y otros de mil y otros de quinientos y otros cura[ca]conas de çiento y otros de çinquenta y otros de diez sujetos por la orden del numero unos otros hasta parar en el Ynga que era Monarca.",224v
7050,"cura[ca]conas",7,"T7139","Y conoçese claramente que ninguno de los cura[ca]conas de pachaca ni demas yndios tributava ni trabajava corporalmente mas que en mandar porque estos no se les dava un suyo ni se les da hasta oy en dia.",227
7051,"curaca",7,"T7140","Si los hijos eran habiles y de edad siempre suçedian en los caçicazgos y si el mayor no era habil y el segundo lo era se le dava a este y si no avia hijos habiles y con edad, suçedia el hermano del curaca muerto y lo tenia mientras bivia. Y muerto este no sucedia su hijo sino el sobrino que avia de heredar si fuera abil y de edad.",224v
7051,"curaca",7,"T7141","Asimesmo dio a todos los dichos señores y curacas criados que les sirviesen conforme al numero de los que cada uno tenia debaxo de su mando a razon de uno por çiento al Huno y al curaca de guaranga y al de pachaca aunque a algunos dava mas como premio de serviçios que le hazia, el qual dicho serviçio de yndios era esento del trabajo y serviçio para el Ynga.",226v
7051,"curaca",7,"T7142","El oro y plata y piedras y ropa rica y fina y plumas y otras cosas preçiadas llevava el curaca o un prinçipal suyo al Ynga y le yvan a ver y acompañar y servir por sus personas y le enviavan sus hijos. ",227v
7052,"curaca ",7,"T7143","Tambien es necesario advertir que se engañan los que dizen que el Ynga dava y quitava las tierras a quien queria y aun los caçiques, lo qual no pasa asi, sino fue en la entrada y conquista que por aseguralla puso yndios de otras partes mitimasi [sic por mitmas] y no haze al caso que en algunas tierras hasta oy se parten las tierras por el curaca a los yndios porque esto es por costumbre que avia en aquellas provinçia de antes del tiempo del Ynga y dexolos el Ynga en ella. ",225v
7053,"curacaconas ",7,"T7144","... y asi todos los señores y prinçipales que con el yvan y el lo dexava luego y yvan dexandolo por su orden todos los dichos señores y prinçipales y todos se asentavan con él a hazer sus vanquetes y fiestas que en aquellos dias eran muy prinçipales, y en el trabajo quedavan solos los cura[ca]conas de pachaca, que trabajavan un rato mas y entendian en mandar y estavan presentes mandando...",227
7054,"curacas",7,"T7145","… solo les compelia a labralle las tierras que estavan señaladas para el y guardarle sus ganados y hazer en su serviçio y de sus juezes y de los curacas, cada uno el ofiçio que sabia …",223v
